flight_id,origin,destination,base_code,aircraft_type,flight_date,season,crew_required_cockpit,crew_required_cabin,ground_staff_required,flight_hours
FLT003666,SCL,GRU,SCL,B787,2022-05-26,Baja,2,9,5,3
FLT003667,SCL,LIM,SCL,A320,2023-11-27,Baja,2,5,7,14
FLT003668,BOG,MAD,BOG,B737,2023-05-29,Baja,2,6,4,2
FLT003669,GRU,MAD,GRU,B787,2024-01-21,Alta_Verano,2,8,5,6
FLT003670,LIM,GRU,LIM,B737,2023-01-17,Alta_Verano,2,5,8,5
FLT003671,GRU,MIA,GRU,A320,2023-01-17,Alta_Verano,2,5,6,12
FLT003672,SCL,BOG,SCL,B787,2023-05-21,Baja,2,8,7,2
FLT003673,LIM,GRU,LIM,A350,2022-11-09,Baja,2,8,4,5
FLT003674,LIM,GRU,LIM,B737,2023-07-27,Alta_Invierno,2,6,7,9
FLT003675,SCL,LIM,SCL,A320,2023-05-11,Baja,2,6,5,2
FLT003676,LIM,GRU,LIM,A350,2022-11-16,Baja,2,11,6,11
FLT003677,LIM,MIA,LIM,B737,2022-04-25,Baja,2,5,3,3
FLT003678,LIM,BOG,LIM,B737,2024-01-04,Alta_Verano,2,6,6,6
FLT003679,GRU,MIA,GRU,B787,2023-02-25,Alta_Verano,2,8,7,4
FLT003680,SCL,LIM,SCL,A320,2024-07-28,Alta_Invierno,2,5,8,
FLT003681,LIM,BOG,LIM,B737,2023-05-26,Baja,2,5,4,4
FLT003682,LIM,MIA,LIM,A320,2024-11-09,Baja,2,6,3,3
FLT003683,SCL,BOG,SCL,B737,2024-09-19,Baja,2,6,4,3
FLT003684,SCL,EZE,SCL,A320,2022-07-30,Alta_Invierno,2,4,7,5
FLT003685,LIM,BOG,LIM,B737,2024-01-29,Alta_Verano,2,6,6,5
FLT003686,LIM,GRU,LIM,B767,2022-10-20,Baja,2,7,7,8
FLT003687,GRU,MAD,GRU,B767,2024-09-19,Baja,2,6,5,9
FLT003688,SCL,EZE,SCL,B787,2024-07-13,Alta_Invierno,2,11,4,6
FLT003689,BOG,MIA,BOG,B737,2022-04-01,Baja,2,4,3,4
FLT003690,BOG,MIA,BOG,A320,2023-11-06,Baja,2,4,4,3
FLT003691,GRU,MIA,GRU,B767,2022-04-26,Baja,2,7,8,4
FLT003692,SCL,EZE,SCL,A320,2024-10-24,Baja,2,4,5,5
FLT003693,BOG,MIA,BOG,A320,2024-07-29,Alta_Invierno,2,6,8,2
FLT003694,LIM,BOG,LIM,B737,2024-04-19,Baja,2,6,7,5
FLT003695,SCL,GRU,SCL,A320,2024-09-22,Baja,2,5,7,3
FLT003696,LIM,BOG,LIM,B767,2022-07-15,Alta_Invierno,2,7,8,12
FLT003697,SCL,BOG,SCL,A320,2022-12-17,Alta_Verano,2,5,3,13
FLT003698,EZE,GRU,EZE,B737,2023-09-25,Baja,2,5,8,4
FLT003699,GRU,MAD,GRU,A320,2024-10-03,Baja,2,5,3,5
FLT003700,LIM,MIA,LIM,B737,2024-04-03,Baja,2,4,5,2
FLT003701,GRU,MAD,GRU,A320,2022-01-12,Alta_Verano,2,6,8,11
FLT003702,LIM,GRU,LIM,A320,2023-09-18,Baja,2,6,3,11
FLT003703,SCL,JFK,SCL,B767,2023-08-09,Alta_Invierno,2,7,4,10
FLT003704,SCL,MAD,SCL,B737,2023-09-07,Baja,2,5,8,5
FLT003705,LIM,GRU,LIM,A320,2024-05-03,Baja,2,4,6,5
FLT003706,SCL,GRU,SCL,B737,2024-03-28,Baja,2,4,5,5
FLT003707,SCL,GRU,SCL,A320,2024-01-25,Alta_Verano,2,6,7,13
FLT003708,EZE,GRU,EZE,B737,2023-07-16,Alta_Invierno,2,5,6,7
FLT003709,LIM,GRU,LIM,B787,2022-05-31,Baja,2,11,6,2
FLT003710,EZE,GRU,EZE,B737,2023-07-01,Alta_Invierno,2,6,6,5
FLT003711,SCL,MIA,SCL,B737,2024-07-24,Alta_Invierno,2,5,4,4
FLT003712,BOG,MIA,BOG,B737,2022-04-19,Baja,2,5,6,3
FLT003713,SCL,BOG,SCL,A320,2023-03-17,Baja,2,6,4,
FLT003714,BOG,MAD,BOG,A320,2024-02-20,Alta_Verano,2,5,5,2
FLT003715,SCL,JFK,SCL,B737,2023-01-19,Alta_Verano,2,6,7,5
FLT003716,EZE,GRU,EZE,B737,2023-10-29,Baja,2,5,8,3
FLT003717,LIM,GRU,LIM,B767,2023-01-17,Alta_Verano,2,8,8,9
FLT003718,LIM,MIA,LIM,A320,2023-07-20,Alta_Invierno,2,5,6,8
FLT003719,LIM,MIA,LIM,A320,2024-02-01,Alta_Verano,2,4,8,11
FLT003720,SCL,MAD,SCL,A320,2023-10-06,Baja,2,5,7,3
FLT003721,GRU,MIA,GRU,B767,2023-06-11,Alta_Invierno,2,7,5,6
FLT003722,SCL,MIA,SCL,A350,2022-10-04,Baja,2,8,7,7
FLT003723,BOG,MIA,BOG,B787,2023-02-20,Alta_Verano,2,8,6,2
FLT003724,SCL,BOG,SCL,B737,2023-04-27,Baja,2,6,3,5
FLT003725,GRU,MAD,GRU,B787,2022-01-30,Alta_Verano,2,11,8,5
FLT003726,BOG,MIA,BOG,A350,2022-04-03,Baja,2,10,3,2
FLT003727,SCL,EZE,SCL,B767,2022-01-14,Alta_Verano,2,6,6,5
FLT003728,SCL,BOG,SCL,B787,2024-01-31,Alta_Verano,2,12,5,7
FLT003729,GRU,MIA,GRU,B737,2022-11-28,Baja,2,6,7,5
FLT003730,LIM,GRU,LIM,A320,2022-03-19,Baja,2,5,3,12
FLT003731,GRU,MIA,GRU,B787,2023-12-12,Alta_Verano,2,9,4,14
FLT003732,SCL,JFK,SCL,B737,2022-07-25,Alta_Invierno,2,4,8,5
FLT003733,SCL,EZE,SCL,B787,2024-08-30,Alta_Invierno,2,12,3,2
FLT003734,LIM,GRU,LIM,A320,2023-11-02,Baja,2,4,5,7
FLT003735,GRU,MAD,GRU,A320,2022-10-29,Baja,2,6,5,9
FLT003736,SCL,JFK,SCL,B767,2023-07-18,Alta_Invierno,2,8,8,4
FLT003737,SCL,JFK,SCL,A320,2024-10-29,Baja,2,6,6,12
FLT003738,SCL,LIM,SCL,B737,2023-07-16,Alta_Invierno,2,4,7,3
FLT003739,LIM,GRU,LIM,B787,2024-04-07,Baja,2,11,5,6
FLT003740,GRU,MIA,GRU,B767,2024-04-29,Baja,2,8,8,8
FLT003741,SCL,JFK,SCL,B737,2023-07-07,Alta_Invierno,2,4,4,5
FLT003742,SCL,MIA,SCL,B767,2024-03-19,Baja,2,7,4,5
FLT003743,SCL,GRU,SCL,A320,2022-02-28,Alta_Verano,2,5,3,3
FLT003744,LIM,BOG,LIM,B767,2022-05-02,Baja,2,6,5,9
FLT003745,BOG,MAD,BOG,B787,2023-01-30,Alta_Verano,2,12,7,6
FLT003746,SCL,BOG,SCL,A320,2022-09-13,Baja,2,6,3,11
FLT003747,SCL,EZE,SCL,B737,2022-04-30,Baja,2,5,7,2
FLT003748,SCL,JFK,SCL,B737,2022-01-31,Alta_Verano,2,4,8,13
FLT003749,SCL,JFK,SCL,A350,2023-10-18,Baja,2,8,8,4
FLT003750,EZE,GRU,EZE,B767,2022-08-31,Alta_Invierno,2,8,6,6
FLT003751,SCL,GRU,SCL,A350,2023-04-09,Baja,2,8,8,10
FLT003752,SCL,JFK,SCL,B737,2022-03-09,Baja,2,5,8,4
FLT003753,SCL,GRU,SCL,A320,2024-02-01,Alta_Verano,2,5,4,8
FLT003754,LIM,GRU,LIM,B767,2024-01-02,Alta_Verano,2,6,8,5
FLT003755,LIM,GRU,LIM,B737,2024-07-07,Alta_Invierno,2,4,7,8
FLT003756,SCL,LIM,SCL,B787,2023-01-13,Alta_Verano,2,12,5,3
FLT003757,EZE,GRU,EZE,B787,2024-11-27,Baja,2,12,8,9
FLT003758,SCL,MIA,SCL,B787,2022-02-27,Alta_Verano,2,8,6,2
FLT003759,SCL,JFK,SCL,B787,2023-01-01,Alta_Verano,2,8,6,5
FLT003760,SCL,BOG,SCL,B787,2024-03-14,Baja,2,11,8,5
FLT003761,SCL,EZE,SCL,B787,2022-08-04,Alta_Invierno,2,11,3,13
FLT003762,GRU,MIA,GRU,A350,2022-06-08,Alta_Invierno,2,8,7,3
FLT003763,EZE,GRU,EZE,B767,2022-01-14,Alta_Verano,2,7,6,3
FLT003764,SCL,GRU,SCL,B767,2024-07-30,Alta_Invierno,2,7,5,5
FLT003765,SCL,EZE,SCL,B737,2022-11-08,Baja,2,5,6,9
FLT003766,GRU,MAD,GRU,B737,2022-10-03,Baja,2,4,4,13
FLT003767,SCL,EZE,SCL,A320,2024-11-24,Baja,2,5,8,2
FLT003768,SCL,JFK,SCL,B737,2024-01-22,Alta_Verano,2,5,4,14
FLT003769,SCL,MAD,SCL,A320,2023-05-12,Baja,2,4,7,4
FLT003770,SCL,MAD,SCL,A320,2022-08-31,Alta_Invierno,2,6,4,5
FLT003771,LIM,MIA,LIM,B737,2024-01-19,Alta_Verano,2,5,8,3
FLT003772,BOG,MAD,BOG,B737,2024-02-03,Alta_Verano,2,4,8,2
FLT003773,GRU,MAD,GRU,B737,2024-03-04,Baja,2,6,5,3
FLT003774,LIM,BOG,LIM,B787,2023-05-29,Baja,2,8,3,7
FLT003775,SCL,BOG,SCL,B737,2024-12-10,Alta_Verano,2,6,5,6
FLT003776,GRU,MIA,GRU,A320,2024-03-01,Baja,2,4,7,14
FLT003777,SCL,BOG,SCL,B787,2024-01-27,Alta_Verano,2,8,6,4
FLT003778,LIM,GRU,LIM,A350,2022-01-05,Alta_Verano,2,9,5,14
FLT003779,LIM,MIA,LIM,A320,2024-01-22,Alta_Verano,2,4,8,13
FLT003780,LIM,GRU,LIM,B787,2023-10-11,Baja,2,9,4,2
FLT003781,EZE,GRU,EZE,B767,2023-11-02,Baja,2,6,6,5
FLT003782,GRU,MAD,GRU,B737,2024-01-21,Alta_Verano,2,5,5,3
FLT003783,SCL,EZE,SCL,B737,2022-01-11,Alta_Verano,2,5,4,7
FLT003784,SCL,BOG,SCL,B737,2024-07-10,Alta_Invierno,2,5,4,8
FLT003785,SCL,GRU,SCL,A350,2022-08-03,Alta_Invierno,2,10,6,12
FLT003786,GRU,MAD,GRU,B737,2022-01-31,Alta_Verano,2,4,4,
FLT003787,SCL,MIA,SCL,A350,2024-09-09,Baja,2,10,3,3
FLT003788,LIM,MIA,LIM,A350,2022-02-26,Alta_Verano,2,9,6,10
FLT003789,GRU,MIA,GRU,B767,2023-10-02,Baja,2,7,8,12
FLT003790,BOG,MAD,BOG,A320,2022-01-03,Alta_Verano,2,5,4,13
FLT003791,SCL,MAD,SCL,B787,2024-06-19,Alta_Invierno,2,8,3,3
FLT003792,SCL,MIA,SCL,B737,2024-01-03,Alta_Verano,2,5,4,7
FLT003793,EZE,GRU,EZE,A320,2023-05-04,Baja,2,5,4,3
FLT003794,SCL,EZE,SCL,B737,2024-08-21,Alta_Invierno,2,6,6,13
FLT003795,BOG,MIA,BOG,B787,2022-01-21,Alta_Verano,2,11,5,11
FLT003796,BOG,MAD,BOG,B787,2022-07-30,Alta_Invierno,2,11,8,6
FLT003797,LIM,GRU,LIM,B737,2023-10-31,Baja,2,5,4,5
FLT003798,EZE,GRU,EZE,B787,2023-08-29,Alta_Invierno,2,9,5,4
FLT003799,SCL,EZE,SCL,B787,2023-01-25,Alta_Verano,2,8,5,5
FLT003800,LIM,BOG,LIM,A320,2022-07-19,Alta_Invierno,2,6,4,4
FLT003801,BOG,MAD,BOG,A320,2023-10-25,Baja,2,5,4,5
FLT003802,BOG,MAD,BOG,B737,2024-08-31,Alta_Invierno,2,6,5,14
FLT003803,BOG,MIA,BOG,B787,2024-07-29,Alta_Invierno,2,11,3,7
FLT003804,BOG,MAD,BOG,B737,2024-10-15,Baja,2,4,5,2
FLT003805,SCL,BOG,SCL,B767,2022-07-11,Alta_Invierno,2,6,3,3
FLT003806,SCL,MAD,SCL,B737,2022-01-12,Alta_Verano,2,5,7,5
FLT003807,SCL,JFK,SCL,B787,2022-01-30,Alta_Verano,2,10,8,3
FLT003808,GRU,MAD,GRU,A320,2022-05-16,Baja,2,6,4,2
FLT003809,SCL,LIM,SCL,B737,2024-03-11,Baja,2,4,4,3
FLT003810,SCL,GRU,SCL,B737,2024-01-05,Alta_Verano,2,4,3,3
FLT003811,GRU,MAD,GRU,B737,2024-07-05,Alta_Invierno,2,4,6,3
FLT003812,SCL,MIA,SCL,A350,2024-01-25,Alta_Verano,2,12,5,10
FLT003813,LIM,MIA,LIM,A320,2024-11-24,Baja,2,5,4,5
FLT003814,SCL,EZE,SCL,A320,2024-11-15,Baja,2,6,7,7
FLT003815,LIM,BOG,LIM,A350,2022-07-12,Alta_Invierno,2,11,5,5
FLT003816,LIM,MIA,LIM,A320,2022-01-02,Alta_Verano,2,4,7,10
FLT003817,LIM,MIA,LIM,B787,2022-05-07,Baja,2,10,6,3
FLT003818,SCL,MAD,SCL,B737,2023-05-05,Baja,2,4,5,3
FLT003819,GRU,MAD,GRU,A320,2022-01-24,Alta_Verano,2,6,6,
FLT003820,GRU,MAD,GRU,A320,2023-04-28,Baja,2,5,5,9
FLT003821,BOG,MIA,BOG,A320,2022-02-23,Alta_Verano,2,6,8,2
FLT003822,SCL,LIM,SCL,A350,2024-01-16,Alta_Verano,2,11,7,12
FLT003823,SCL,MIA,SCL,B737,2023-10-30,Baja,2,4,3,5
FLT003824,SCL,BOG,SCL,A320,2023-12-18,Alta_Verano,2,4,3,11
FLT003825,SCL,GRU,SCL,B737,2022-01-07,Alta_Verano,2,4,3,8
FLT003826,SCL,MAD,SCL,B787,2024-11-19,Baja,2,10,3,2
FLT003827,LIM,GRU,LIM,A320,2022-02-11,Alta_Verano,2,4,3,9
FLT003828,SCL,GRU,SCL,B787,2022-09-16,Baja,2,8,6,6
FLT003829,EZE,GRU,EZE,B787,2022-07-05,Alta_Invierno,2,12,4,2
FLT003830,LIM,MIA,LIM,B737,2022-10-11,Baja,2,5,4,12
FLT003831,BOG,MIA,BOG,B787,2024-12-03,Alta_Verano,2,10,5,7
FLT003832,EZE,GRU,EZE,A320,2022-06-10,Alta_Invierno,2,5,3,5
FLT003833,SCL,MAD,SCL,B737,2022-07-23,Alta_Invierno,2,5,8,4
FLT003834,SCL,GRU,SCL,B737,2023-04-04,Baja,2,5,6,13
FLT003835,LIM,MIA,LIM,B737,2023-01-12,Alta_Verano,2,4,5,9
FLT003836,LIM,MIA,LIM,B767,2024-07-09,Alta_Invierno,2,7,8,5
FLT003837,SCL,LIM,SCL,B767,2022-07-06,Alta_Invierno,2,8,8,3
FLT003838,BOG,MAD,BOG,B767,2023-01-09,Alta_Verano,2,6,3,
FLT003839,SCL,GRU,SCL,A320,2023-07-30,Alta_Invierno,2,6,6,5
FLT003840,BOG,MIA,BOG,B737,2024-02-25,Alta_Verano,2,4,6,5
FLT003841,LIM,BOG,LIM,B737,2023-01-28,Alta_Verano,2,4,4,4
FLT003842,SCL,GRU,SCL,B737,2022-07-30,Alta_Invierno,2,5,8,5
FLT003843,SCL,EZE,SCL,A320,2023-01-30,Alta_Verano,2,6,4,6
FLT003844,SCL,GRU,SCL,A320,2023-02-04,Alta_Verano,2,4,8,3
FLT003845,SCL,MIA,SCL,B737,2023-07-16,Alta_Invierno,2,4,7,2
FLT003846,BOG,MIA,BOG,A350,2022-02-09,Alta_Verano,2,9,6,2
FLT003847,EZE,GRU,EZE,B767,2022-12-03,Alta_Verano,2,6,4,8
FLT003848,SCL,LIM,SCL,A320,2024-08-03,Alta_Invierno,2,4,4,4
FLT003849,SCL,MIA,SCL,B737,2024-07-07,Alta_Invierno,2,5,8,14
FLT003850,BOG,MIA,BOG,A320,2024-07-19,Alta_Invierno,2,4,5,2
FLT003851,BOG,MAD,BOG,A320,2022-07-30,Alta_Invierno,2,6,4,5
FLT003852,LIM,GRU,LIM,A320,2022-07-22,Alta_Invierno,2,5,7,3
FLT003853,GRU,MAD,GRU,B767,2023-08-15,Alta_Invierno,2,8,8,11
FLT003854,LIM,BOG,LIM,B767,2022-02-02,Alta_Verano,2,8,6,2
FLT003855,LIM,GRU,LIM,A320,2022-03-08,Baja,2,6,6,10
FLT003856,EZE,GRU,EZE,A320,2022-09-25,Baja,2,4,4,13
FLT003857,SCL,MIA,SCL,B767,2024-02-18,Alta_Verano,2,8,7,10
FLT003858,SCL,BOG,SCL,B737,2023-01-24,Alta_Verano,2,6,3,6
FLT003859,SCL,MIA,SCL,B737,2023-10-10,Baja,2,4,4,2
FLT003860,SCL,MIA,SCL,A320,2023-09-28,Baja,2,6,8,5
FLT003861,LIM,MIA,LIM,B767,2023-02-15,Alta_Verano,2,6,8,5
FLT003862,BOG,MIA,BOG,A320,2023-11-08,Baja,2,5,8,7
FLT003863,GRU,MIA,GRU,A320,2022-07-07,Alta_Invierno,2,4,5,3
FLT003864,SCL,EZE,SCL,B737,2023-01-08,Alta_Verano,2,6,3,14
FLT003865,BOG,MIA,BOG,A320,2023-01-30,Alta_Verano,2,6,3,2
FLT003866,SCL,GRU,SCL,B787,2024-07-25,Alta_Invierno,2,8,3,11
FLT003867,GRU,MAD,GRU,A350,2022-01-07,Alta_Verano,2,10,5,6
FLT003868,SCL,JFK,SCL,A320,2023-10-23,Baja,2,6,5,11
FLT003869,SCL,BOG,SCL,A320,2024-09-03,Baja,2,4,4,3
FLT003870,GRU,MAD,GRU,A320,2022-10-18,Baja,2,6,6,4
FLT003871,SCL,GRU,SCL,B767,2024-09-05,Baja,2,7,4,3
FLT003872,EZE,GRU,EZE,B767,2024-01-29,Alta_Verano,2,6,5,11
FLT003873,EZE,GRU,EZE,B737,2022-11-07,Baja,2,6,8,5
FLT003874,SCL,MAD,SCL,A320,2022-11-01,Baja,2,6,4,5
FLT003875,SCL,MAD,SCL,B737,2023-12-26,Alta_Verano,2,6,5,5
FLT003876,SCL,LIM,SCL,A320,2022-01-29,Alta_Verano,2,6,3,10
FLT003877,SCL,MIA,SCL,B737,2023-11-02,Baja,2,6,7,5
FLT003878,GRU,MIA,GRU,B737,2023-08-21,Alta_Invierno,2,5,7,4
FLT003879,SCL,MIA,SCL,B737,2023-09-07,Baja,2,4,6,4
FLT003880,GRU,MAD,GRU,B737,2022-12-04,Alta_Verano,2,6,5,3
FLT003881,LIM,GRU,LIM,B767,2023-07-21,Alta_Invierno,2,6,6,8
FLT003882,SCL,EZE,SCL,A320,2023-06-20,Alta_Invierno,2,5,4,5
FLT003883,SCL,GRU,SCL,B767,2022-01-10,Alta_Verano,2,8,3,10
FLT003884,GRU,MIA,GRU,A320,2023-01-16,Alta_Verano,2,6,5,4
FLT003885,SCL,MIA,SCL,A320,2022-08-24,Alta_Invierno,2,4,5,11
FLT003886,SCL,JFK,SCL,A320,2024-07-28,Alta_Invierno,2,5,8,4
FLT003887,SCL,GRU,SCL,B787,2023-12-21,Alta_Verano,2,11,8,13
FLT003888,SCL,MAD,SCL,B787,2024-06-08,Alta_Invierno,2,9,6,3
FLT003889,SCL,BOG,SCL,A320,2023-04-09,Baja,2,5,4,4
FLT003890,BOG,MIA,BOG,B767,2024-07-02,Alta_Invierno,2,8,6,13
FLT003891,LIM,MIA,LIM,B767,2022-01-31,Alta_Verano,2,8,6,7
FLT003892,SCL,BOG,SCL,B737,2022-05-02,Baja,2,4,7,8
FLT003893,BOG,MAD,BOG,B787,2022-01-29,Alta_Verano,2,10,4,6
FLT003894,LIM,MIA,LIM,B737,2023-01-24,Alta_Verano,2,5,8,11
FLT003895,SCL,LIM,SCL,A320,2023-06-29,Alta_Invierno,2,5,5,8
FLT003896,SCL,GRU,SCL,A320,2024-11-15,Baja,2,6,8,4
FLT003897,SCL,EZE,SCL,B767,2023-08-13,Alta_Invierno,2,8,3,4
FLT003898,EZE,GRU,EZE,A320,2024-03-06,Baja,2,5,4,4
FLT003899,BOG,MAD,BOG,A320,2023-12-31,Alta_Verano,2,5,3,3
FLT003900,GRU,MAD,GRU,A320,2023-01-27,Alta_Verano,2,4,6,2
FLT003901,SCL,JFK,SCL,B737,2022-04-19,Baja,2,6,7,3
FLT003902,SCL,JFK,SCL,B767,2024-10-13,Baja,2,6,7,2
FLT003903,GRU,MIA,GRU,B787,2022-08-29,Alta_Invierno,2,10,6,4
FLT003904,LIM,GRU,LIM,A320,2023-11-30,Baja,2,4,7,2
FLT003905,LIM,MIA,LIM,A350,2024-08-24,Alta_Invierno,2,9,6,4
FLT003906,BOG,MIA,BOG,A350,2023-05-10,Baja,2,9,4,8
FLT003907,EZE,GRU,EZE,A320,2024-07-24,Alta_Invierno,2,5,7,3
FLT003908,LIM,GRU,LIM,B787,2022-01-02,Alta_Verano,2,12,4,10
FLT003909,SCL,LIM,SCL,B737,2024-05-17,Baja,2,6,8,5
FLT003910,SCL,BOG,SCL,B787,2024-01-25,Alta_Verano,2,8,7,3
FLT003911,BOG,MAD,BOG,B767,2024-10-28,Baja,2,8,5,2
FLT003912,SCL,LIM,SCL,B767,2023-04-24,Baja,2,7,6,4
FLT003913,LIM,BOG,LIM,A320,2024-03-23,Baja,2,5,3,
FLT003914,SCL,GRU,SCL,B767,2022-06-02,Alta_Invierno,2,6,4,8
FLT003915,LIM,BOG,LIM,A320,2022-01-25,Alta_Verano,2,5,8,6
FLT003916,SCL,JFK,SCL,B767,2024-03-13,Baja,2,7,4,6
FLT003917,LIM,BOG,LIM,B787,2022-07-07,Alta_Invierno,2,9,7,5
FLT003918,SCL,JFK,SCL,A320,2023-02-22,Alta_Verano,2,5,7,2
FLT003919,SCL,MAD,SCL,B767,2024-07-07,Alta_Invierno,2,8,8,8
FLT003920,EZE,GRU,EZE,B737,2023-01-31,Alta_Verano,2,4,7,10
FLT003921,LIM,GRU,LIM,B767,2023-11-19,Baja,2,8,5,3
FLT003922,BOG,MIA,BOG,B787,2023-10-07,Baja,2,10,6,11
FLT003923,LIM,GRU,LIM,A320,2022-08-31,Alta_Invierno,2,6,8,2
FLT003924,GRU,MAD,GRU,A320,2022-12-09,Alta_Verano,2,4,4,12
FLT003925,GRU,MAD,GRU,B737,2024-01-31,Alta_Verano,2,6,7,3
FLT003926,SCL,MIA,SCL,B767,2022-04-17,Baja,2,6,6,4
FLT003927,LIM,GRU,LIM,B737,2024-05-25,Baja,2,6,5,11
FLT003928,LIM,BOG,LIM,A320,2024-01-16,Alta_Verano,2,4,4,4
FLT003929,SCL,GRU,SCL,A320,2022-07-17,Alta_Invierno,2,6,6,4
FLT003930,SCL,EZE,SCL,B737,2024-08-24,Alta_Invierno,2,6,5,4
FLT003931,BOG,MAD,BOG,B767,2024-07-01,Alta_Invierno,2,7,8,6
FLT003932,BOG,MIA,BOG,B787,2022-10-03,Baja,2,12,3,4
FLT003933,BOG,MIA,BOG,A350,2023-07-03,Alta_Invierno,2,8,7,13
FLT003934,SCL,LIM,SCL,A320,2023-08-01,Alta_Invierno,2,6,6,5
FLT003935,SCL,JFK,SCL,B737,2023-01-09,Alta_Verano,2,4,5,3
FLT003936,BOG,MIA,BOG,B737,2022-02-18,Alta_Verano,2,6,8,3
FLT003937,LIM,MIA,LIM,A350,2022-07-14,Alta_Invierno,2,10,4,12
FLT003938,SCL,LIM,SCL,A320,2024-10-19,Baja,2,6,8,3
FLT003939,SCL,BOG,SCL,B737,2023-09-11,Baja,2,6,6,4
FLT003940,GRU,MAD,GRU,A350,2022-07-23,Alta_Invierno,2,9,4,3
FLT003941,BOG,MAD,BOG,B737,2022-05-18,Baja,2,6,5,11
FLT003942,GRU,MIA,GRU,B737,2022-08-29,Alta_Invierno,2,5,7,8
FLT003943,SCL,MIA,SCL,B787,2023-02-05,Alta_Verano,2,12,5,5
FLT003944,SCL,JFK,SCL,B737,2024-03-14,Baja,2,4,3,12
FLT003945,SCL,GRU,SCL,A350,2023-03-07,Baja,2,9,8,5
FLT003946,LIM,MIA,LIM,A350,2022-08-26,Alta_Invierno,2,9,3,14
FLT003947,SCL,MIA,SCL,B737,2024-10-17,Baja,2,4,6,3
FLT003948,SCL,MAD,SCL,A320,2024-07-24,Alta_Invierno,2,4,7,14
FLT003949,SCL,BOG,SCL,B767,2023-10-16,Baja,2,7,4,13
FLT003950,SCL,BOG,SCL,B787,2022-11-23,Baja,2,9,8,5
FLT003951,SCL,BOG,SCL,A320,2022-11-15,Baja,2,5,4,2
FLT003952,BOG,MIA,BOG,B787,2024-05-12,Baja,2,8,4,14
FLT003953,SCL,GRU,SCL,B787,2022-05-29,Baja,2,11,7,5
FLT003954,LIM,MIA,LIM,A350,2022-12-07,Alta_Verano,2,9,5,5
FLT003955,SCL,LIM,SCL,B767,2023-11-22,Baja,2,7,8,4
FLT003956,SCL,LIM,SCL,B767,2022-11-17,Baja,2,7,7,4
FLT003957,SCL,GRU,SCL,B737,2023-01-16,Alta_Verano,2,5,5,13
FLT003958,SCL,GRU,SCL,A320,2022-01-14,Alta_Verano,2,6,3,4
FLT003959,LIM,BOG,LIM,B737,2024-09-23,Baja,2,4,3,3
FLT003960,GRU,MAD,GRU,B737,2022-07-23,Alta_Invierno,2,5,7,13
FLT003961,SCL,BOG,SCL,B737,2022-04-09,Baja,2,6,3,3
FLT003962,GRU,MAD,GRU,A350,2024-05-22,Baja,2,10,5,2
FLT003963,GRU,MAD,GRU,B767,2022-12-10,Alta_Verano,2,8,4,11
FLT003964,LIM,GRU,LIM,B767,2024-02-07,Alta_Verano,2,8,7,13
FLT003965,SCL,JFK,SCL,B787,2022-01-16,Alta_Verano,2,11,7,11
FLT003966,EZE,GRU,EZE,A350,2023-02-03,Alta_Verano,2,9,6,5
FLT003967,EZE,GRU,EZE,A320,2023-07-17,Alta_Invierno,2,5,3,6
FLT003968,GRU,MAD,GRU,A320,2023-03-05,Baja,2,4,6,3
FLT003969,LIM,BOG,LIM,B767,2023-01-06,Alta_Verano,2,8,3,3
FLT003970,SCL,MIA,SCL,A320,2024-07-10,Alta_Invierno,2,4,7,2
FLT003971,BOG,MAD,BOG,A350,2024-01-26,Alta_Verano,2,12,8,3
FLT003972,BOG,MAD,BOG,B737,2023-01-23,Alta_Verano,2,6,7,3
FLT003973,GRU,MAD,GRU,A320,2022-11-23,Baja,2,4,4,10
FLT003974,EZE,GRU,EZE,B767,2022-06-27,Alta_Invierno,2,8,3,8
FLT003975,LIM,MIA,LIM,B767,2024-07-22,Alta_Invierno,2,6,4,10
FLT003976,LIM,GRU,LIM,B787,2022-02-03,Alta_Verano,2,12,5,2
FLT003977,SCL,MAD,SCL,B737,2023-01-06,Alta_Verano,2,4,7,5
FLT003978,SCL,JFK,SCL,B787,2024-09-24,Baja,2,9,7,11
FLT003979,GRU,MIA,GRU,B737,2024-05-24,Baja,2,4,3,7
FLT003980,EZE,GRU,EZE,B737,2023-12-25,Alta_Verano,2,5,7,5
FLT003981,LIM,GRU,LIM,A320,2022-05-19,Baja,2,5,7,10
FLT003982,SCL,GRU,SCL,B737,2023-09-25,Baja,2,6,6,2
FLT003983,BOG,MIA,BOG,A350,2022-12-26,Alta_Verano,2,11,3,8
FLT003984,GRU,MIA,GRU,A320,2023-07-14,Alta_Invierno,2,6,8,5
FLT003985,SCL,JFK,SCL,B767,2022-05-04,Baja,2,8,7,12
FLT003986,BOG,MIA,BOG,A350,2023-01-23,Alta_Verano,2,12,3,14
FLT003987,BOG,MIA,BOG,B737,2023-04-05,Baja,2,5,4,3
FLT003988,BOG,MAD,BOG,B737,2024-06-27,Alta_Invierno,2,5,5,4
FLT003989,LIM,MIA,LIM,A320,2022-02-23,Alta_Verano,2,4,4,6
FLT003990,LIM,MIA,LIM,A320,2022-10-18,Baja,2,6,3,7
FLT003991,SCL,BOG,SCL,A320,2022-04-10,Baja,2,6,3,9
FLT003992,EZE,GRU,EZE,B787,2023-05-05,Baja,2,12,5,11
